世間知らず,eeniau
世間知らずな,eeniaua
世間知らずの,eeniauo
丘,oa
両,iou
両刃,ioua
両手,ioue
両方,iouou
両目,ioue
両立,iouiu
両腕,iouue
両親,iouin
両論,iouon
両足,iouai
並,ai
並ば,aaa
並び,aai
並ぶ,aau
並べ,aae
並べた,aaea
並べて,aaee
並べば,aaea
並べる,aaeu
並べれば,aaeea
並ぼう,aaou
並み,ai
並んだ,aana
並んで,aane
並木,aii
並走,eiou
中,aa
中そう,iuuou
中だるみ,aaaui
中でも,aaeo
中トロ,oo
中傷,iuuiou
中卒,iuuou
中古,iuuo
中国,iuuou
中央,iuuou
中学生,iuuauei
中川,aaaa
中年,iuuen
中心,iuuin
中指,aaui
中断,iuuan
中朝,iuuiou
中根,aae
中止,iuui
中毒,iuuou
中空,iuuuu
中継,iuuei
中腰,iuuoi
中華,iuua
中身,aai
中退,iuuai
中途,iuuo
中途半端,iuuoana
中途半端で,iuuoanae
中途半端な,iuuoanaa
中途半端に,iuuoanai
中途半端やったら,iuuoanaaaa
中高,iuuou
串,ui
丸,au
丸い,aui
丸く,auu
丸つぶれ,auuue
丸め,aue
丸めた,auea
丸めて,auee
丸める,aueu
丸出し,auai
丸山,auaa
丸裸,auaaa
丸見え,auie
丹,
丹念に,aneni
主,iu
主人,aui
主人公,iuinou
主婦,iuu
主張,iuiou
主役,iuau
主演,iuen
主義,iui
主観,iuan
主語,iuo
主題,iuai
乃,
久,iai
久々,iaia
久々に,iaiai
久々の,iaiao
久しく,iaiu
久しぶり,iaiui
久しぶりだ,iaiuia
久しぶりで,iaiuie
久しぶりです,iaiuieu
久しぶりに,iaiuii
久しぶりの,iaiuio
久し振りに,iaiuii
之,
乍,
乏しい,ooii
乗,
乗せ,oe
乗せた,oea
乗せて,oee
乗せる,oeu
乗っかっちゃ,oaia
乗っかって,oae
乗っかり,oai
乗っかれ,oae
乗っかろう,oaou
乗っけ,oe
乗っけて,oee
乗っける,oeu
乗った,oa
乗ったら,oaa
乗っちゃ,oia
乗って,oe
乗っとり,ooi
乗ら,oa
乗り,oi
乗りきる,oiiu
乗りこえて,oioee
乗りだす,oiau
乗りつける,oiueu
乗りゃ,oia
乗り付けて,oiuee
乗り付ける,oiueu
乗り出して,oiaie
乗り出す,oiau
乗り切って,oiie
乗り切る,oiiu
乗り物,oioo
乗り越え,oioe
乗り越えた,oioea
乗り越えたら,oioeaa
乗り越えて,oioee
乗り越えよう,oioeou
乗り越える,oioeu
乗り越えれば,oioeea
乗る,ou
乗れ,oe
乗れば,oea
乗れよ,oeo
乗れる,oeu
乗ろう,oou
乗船,iouen
乗車,iouia
乙女,ooe
九,iuu
九十九里,uiuuui
九官鳥,iuuaniou
九州,iuuiuu
乞う,u
乱,an
乱さ,iaa
乱し,iai
乱した,iaia
乱す,iau
乱せ,iae
乱れ,iae
乱れた,iaea
乱れちゃ,iaeia
乱れて,iaee
乱れる,iaeu
乱世,anei
乱射,ania
乱打,ana
乱暴な,anoua
乱暴に,anoui
乱舞,anu
乱闘,anou
乱雑な,anaua
乳,ii
乳房,iua
乳首,iui
乾いた,aaia
乾いたら,aaiaa
乾いて,aaie
乾か,aaa
乾かす,aaau
乾き,aai
乾く,aau
乾杯,anai
亀,ae
亀裂,ieu
了解,iouai
予告,oou
予報,oou
予定,oei
予想,oou
予想外の,oouaio
予感,oan
予期,oi
予約,oau
予習,oiuu
予言,oen
予防,oou
争い,aaoi
争う,aaou
争わ,aaoa
争奪,ouau
事,oo
事件,ien
事務,iu
事実,iiu
事情,iiou
事態,iai
事故,io
事柄,ooaa
事業,iiou
事欠か,ooaa
二,i
二の次,ioui
二の腕,ioue
二人っきり,ii
二億六千万,iououenan
二十,iiuu
二十八,iiuuai
二子,uao
二度と,ioo
二度寝,ioe
二日酔い,uuaoi
二枚目,iaie
二枚舌,iaiia
二百,iiau
二重,
云い,ii
云う,iu
云え,ie
云って,ie
互い,aai
互いに,aaii
五,o
五六,oou
五分五分,ouou
五十音,oiuuon
五反田,oana
五感,oan
五月晴れ,auiae
五月雨,aiae
五線紙,oeni
五線譜,oenu
五臓,oou
五里霧中,oiuiuu
井,i
井の頭線,ioaiaen
些細で,e
些細な,a
亜熱帯,aeai
亡き,ai
亡くし,aui
亡くなって,auae
亡霊,ouei
交,
交える,aieu
交ざり,aai
交ざる,aau
交じった,aia
交じり,aii
交じる,aiu
交せたら,aaeaa
交わさ,aaa
交わし,aai
交わした,aaia
交わしたら,aaiaa
交わしたり,aaiai
交わして,aaie
交わす,aau
交わせ,aae
交わせば,aaea
交わせる,aaeu
交わそう,aaou
交わった,aiaa
交わって,aiae
交わら,aiaa
交わり,aiai
交わりゃ,aiaia
交わる,aiau
交われ,aiae
交互に,ouoi
交代,ouai
交信,ouin
交尾,oui
交差,oua
交換,ouan
交渉,ouiou
交番,ouan
交通,ouuu
交錯,ouau
交響,ouiou
京王,eiou
京都,iouo
亮,aia
亮一,iouii
亮子,iouo
人,in
人々,ioio
人きり,ioii
人ごと,iooo
人ごみ,iooi
人だかり,ioaai
人びと,ioio
人まかせ,ioaae
人一倍,ioiiai
人並み,ioai
人並みに,ioaii
人並みの,ioaio
人事,ini
人人,ioio
人任せ,ioaae
人伝,ioue
人体,inai
人出,ioe
人前,ioae
人参,inin
人口,inou
人差し指,ioaiui
人形,iniou
人影,ioae
人心,inin
人情,iniou
人懐こく,ioauou
人手,ioe
人格,inau
人様,ioaa
人権,inen
人気,ini
人気者,inioo
人波,ioai
人物,inuu
人生,inei
人目,ioe
人知れず,ioieu
人種,iniu
人見,ioi
人見知り,ioiii
人身,inin
人込み,iooi
人通り,ioooi
人違い,ioiai
人間,inen
人類,inui
人食い,ioui
人魚,inio
仁,in
仁義,ini
仇,aa
今,ia
今ごろ,iaoo
今さら,iaaa
今では,iaea
今なお,iaao
今に,iai
今にも,iaio
今ひとつ,iaiou
今や,iaa
今一,iaii
今回,onai
今夜,ona
今宵,ooi
今年,ooi
今度,ono
今後,ono
今日,iou
今時,iaoi
今晩,onan
今晩は,onana
今更,iaaa
今月,oneu
今朝,ea
今迄,
今週,oniuu
今頃,iaoo
今風,iauu
今風に,iauui
介抱,aiou
仏,ooe
仏様,ooeaa
仕,
仕上げ,iae
仕事,ioo
仕事場,iooa
仕入れた,iiea
仕切って,iie
仕切り,iii
仕切る,iiu
仕向ける,iueu
仕度,iau
仕掛け,iae
仕掛けた,iaea
仕掛けて,iaee
仕掛ける,iaeu
仕方,iaa
仕方がない,iaaaai
仕方ない,iaaai
仕方なかった,iaaaaa
仕方なくて,iaaaue
仕業,iaa
仕様,iou
仕様がない,iouaai
仕留める,ioeu
仕立て,iae
仕組み,iui
仕置,
仕舞,
仕草,iua
仕込ま,ioa
仕込み,ioi
他,a
他の,ao
他人,ain
他人事,iooo
他力,aii
他愛,aai
他所,oo
他者,aia
付,ui
付いた,uia
付いたら,uiaa
付いて,uie
付か,ua
付き,ui
付きまとう,uiaou
付きまとって,uiaoe
付きゃ,uia
付き合い,uiai
付き合う,uiau
付き合え,uiae
付き合おう,uiaou
付き合って,uiae
付く,uu
付け,ue
付けた,uea
付けたら,ueaa
付けて,uee
付けば,uea
付けよう,ueou
付ける,ueu
付ければ,ueea
付け焼き刃,ueaia
付合い,uiai
付着,uiau
付箋,uen
付近,uin
代,ai
代々,aiai
代え,ae
代わった,aaa
代わり,aai
代わる,aau
代償,aiiou
代弁,aien
代理,aii
代表,aiiou
令,ei
以上,iiou
以下,ia
以前,ien
以外,iai
以来,iai
仮,ai
仮に,aii
仮初,aioe
仮初め,aioe
仮病,eiou
仮装,aou
仮面,aen
仰,
仰いだ,aoia
仰いで,aoie
仰ぎ,aoi
仰ぎ見た,aoiia
仰ぎ見る,aoiiu
仰ぐ,aou
仰げ,aoe
仰げば,aoea
仰天,iouen
仲,aa
仲直り,aaaoi
仲良く,aaou
仲良し,aaoi
仲見世,
仲間,aaa
仲間はずれ,aaaaue
件,en
任,in
任さ,aaa
任し,aai
任す,aau
任せ,aae
任せた,aaea
任せたり,aaeai
任せて,aaee
任せりゃ,aaeia
任せる,aaeu
任せれば,aaeea
任せろ,aaeo
任そう,aaou
任務,inu
企てた,uaaea
企み,auai
企む,auau
企業,iiou
企画,iau
伊予,io
伊達じゃ,aeia
伏,
伏さ,ua
伏した,uuia
伏せ,ue
伏せた,uea
伏せて,uee
伏せる,ueu
伏線,uuen
休,iuu
休ま,aua
休まる,auau
休み,aui
休む,auu
休め,aue
休めて,auee
休めば,auea
休める,aueu
休もう,auou
休んじゃ,aunia
休んだ,auna
休んだら,aunaa
休んで,aune
休息,iuuou
休憩,iuuei
休戦,iuuen
休日,iuuiu
休止,iuui
休養,iuuou
会,ai
会い,ai
会う,au
会え,ae
会えた,aea
会えたら,aeaa
会えて,aee
会えば,aea
会える,aeu
会えれば,aeea
会おう,aou
会った,aa
会ったら,aaa
会ったり,aai
会って,ae
会わ,aa
会場,aiiou
会社,aiia
会計,aiei
会話,aia
会議,aii
会費,aii
会釈,eiau
伝,
伝い,uai
伝う,uau
伝え,uae
伝えた,uaea
伝えたら,uaeaa
伝えたり,uaeai
伝えて,uaee
伝えよう,uaeou
伝える,uaeu
伝って,uae
伝わ,uaa
伝わった,uaaa
伝わって,uaae
伝わら,uaaa
伝わり,uaai
伝わる,uaau
伝われば,uaaea
伝承,eniou
伝播,ena
伝染,enen
伝統,enou
伝言,enon
伝説,eneu
伝道,enou
伝達,enau
伴い,ooai
伴う,ooau
伴った,ooaa
伴って,ooae
伴わ,ooaa
伴侶,anio
伴奏,anou
伸,
伸ばし,oai
伸ばした,oaia
伸ばしたら,oaiaa
伸ばして,oaie
伸ばす,oau
伸ばせ,oae
伸ばせば,oaea
伸ばせよ,oaeo
伸ばそう,oaou
伸びた,oia
伸びて,oie
伸びる,oiu
伺って,uaae
似,i
似た,ia
似たりよったりの,iaioaio
似て,ie
似合い,iai
似合う,iau
似合って,iae
似合わ,iaa
似顔絵,iaoe
伽,
但,
佇み,aaui
佇む,aauu
佇めば,aauea
佇んだ,aauna
佇んで,aaune
位,uai
位置,ii
低,ei
低い,iui
低かったり,iuaai
低くて,iuue
低下,eia
低空,eiuu
低調な,eiioua
低迷,eiei
低音,eion
住,iuu
住ま,ua
住み,ui
住む,uu
住め,ue
住める,ueu
住んだ,una
住んで,une
住人,iuuin
住処,
住宅,iuuau
佐々木,aai
佐藤,aou
体,aaa
体たらく,eiaau
体つき,aaaui
体制,aiei
体力,aiiou
体勢,aiei
体当たり,aiaai
体感,aian
体操,aiou
体温,aion
体現,aien
体罰,aiau
体育,aiiu
体裁,eiai
体質,aiiu
体重,aiiuu
体験,aien
何,ai
何かしら,aiaia
何かと,aiao
何がなんでも,aiaaneo
何が何でも,aiaaneo
何げない,aieai
何だか,anaa
何て,ane
何で,ane
何でも,aneo
何でもかんでも,aneoaneo
何でもない,aneoai
何と,ano
何とか,anoa
何となく,anoau
何とも,anoo
何にも,anio
何の,ano
何はともあれ,aiaooae
何ひとつ,aiiou
何べん,anen
何も,aio
何もかも,aioao
何やら,aiaa
何より,aioi
何一つ,aiiou
何万,anan
何万何千,anananen
何事,aioo
何億,anou
何処,oo
何十,aniuu
何十億,aniuuou
何十分の5,aniuuunoo
何千,anen
何千何万,anenanan
何千億分の5,anenouunoo
何度,ano
何故,ae
何故に,aei
何時か,iua
何時しか,iuia
何時でも,iueo
何時の間にか,iuoaia
何時まで,iuae
何時も,iuo
何時頃,iuoo
何気ない,aieai
何気なく,aieau
何気無く,aieau
何百,aniau
何百何千,aniauanen
何者,aioo
何遍,anen
余った,aaa
余って,aae
余り,aai
余る,aau
余分な,ouna
余力,oiou
余所余所しい,ooooii
余所行き,ooii
余白,oau
余裕,ouu
余計,oei
余計な,oeia
余計に,oeii
余韻,oin
作,au
作った,uua
作ったり,uuai
作って,uue
作ら,uua
作り,uui
作りゃ,uuia
作る,uuu
作れ,uue
作れた,uuea
作れたら,uueaa
作れば,uuea
作れる,uueu
作ろう,uuou
作動,aou
作品,auin
作家,aa
作戦,auen
作文,auun
作業,aiou
作法,aou
作用,aou
作詞,aui
佳境,aiou
使,
使い,uai
使い出,uaie
使い分けて,uaiaee
使い果たして,uaiaaie
使う,uau
使え,uae
使えて,uaee
使えば,uaea
使える,uaeu
使おう,uaou
使っ,ua
使った,uaa
使って,uae
使わ,uaa
使命,iei
使用,iou
例,ei
例え,aoe
例えば,aoea
例えよう,aoeou
例える,aoeu
例の,eio
侍,auai
侘しい,aiii
侘び,ai
供,oo
供給,iouiuu
依存,ion
依然と,ieno
依頼,iai
価,aai
価値,ai
侮る,aaou
侯,
侵,
侵さ,oaa
侵略,iniau
侵食,iniou
便,in
便り,aoi
便利,eni
便利で,enie
便利な,enia
便利に,enii
便器,eni
促す,uaau
俄然,aen
俊輔,iunue
俗,ou
保,aou
保た,aoa
保ち,aoi
保って,aoe
保つ,aou
保て,aoe
保存,oon
保守,oiu
保育,oiu
保証,oiou
保身,oin
保険,oen
信,in
信じ,ini
信じた,inia
信じたら,iniaa
信じて,inie
信じよう,iniou
信じる,iniu
信じれば,iniea
信じろ,inio
信仰,inou
信号,inou
信念,inen
信条,iniou
信用,inou
信託,inau
信頼,inai
修,oau
修学,iuuau
修復,iuuuu
修正,iuuei
修理,iuui
修練,iuuen
修羅,iua
修羅場,iuaa
修行,iuiou
俯いたり,uuuiai
俯いて,uuuie
俯か,uuua
俯き,uuui
俯く,uuuu
俳句,aiu
俵,aaa
俺,oe
俺は男だ,aa
倅,eae
個,o
個々,oo
個人,oin
個性,oei
倍,ai
倍増,aiou
倍速,
倒,
倒し,aoi
倒した,aoia
倒して,aoie
倒す,aou
倒せ,aoe
倒れ,aoe
倒れた,aoea
倒れたら,aoeaa
倒れて,aoee
倒れりゃ,aoeia
倒れる,aoeu
倖,
候,ou
借,ai
借り,ai
借りた,aia
借りて,aie
借家,iaua
借金,iain
値,aai
値する,aaiuu
値打ち,eui
値段,ean
倦,
倦怠,enai
偉,ea
偉い,eai
偉く,eau
偉くて,eaue
偉人,iin
偉大,iai
偉大だ,iaia
偉大な,iaia
偉大なる,iaiau
偏差値,enai
偏見,enen
停まっちゃ,ooaia
停めた,ooea
停めたら,ooeaa
停めて,ooee
停止,eii
停滞,eiai
停留所,eiiuuio
停車,eiia
停車場,eiiaa
健やかな,uoaaa
健やかなる,uoaaau
健やかに,uoaai
健全じゃ,enenia
健全で,enene
健勝,eniou
健太,ena
健康,enou
健康に,enoui
健気に,eaei
健闘,enou
側,aa
偶像,uuou
偶然,uuen
偶然じゃ,uuenia
偶然だ,uuena
偶然だった,uuenaa
偶然で,uuene
偶然な,uuena
偶然ならば,uuenaaa
偶然なる,uuenau
偶然に,uueni
偽,i
偽って,iuae
偽り,iuai
偽る,iuau
偽ろう,iuaou
偽善,ien
偽物,ieoo
偽者,ieoo
偽装,iou
傍,oa
傍ら,aaaa
傍若無人,ouiauuin
傍観,ouan
傘,aa
備え,oae
備えた,oaea
備えて,oaee
備わって,oaae
催眠,aiin
傲慢,ouan
傲慢な,ouana
傷,iu
傷あと,iuao
傷ついた,iuuia
傷ついたり,iuuiai
傷ついて,iuuie
傷つか,iuua
傷つき,iuui
傷つく,iuuu
傷つけ,iuue
傷つけた,iuuea
傷つけたり,iuueai
傷つけて,iuuee
傷つける,iuueu
傷み,iai
傷付いた,iuuia
傷付いたり,iuuiai
傷付いて,iuuie
傷付き,iuui
傷付く,iuuu
傷付け,iuue
傷付けて,iuuee
傷付けば,iuuea
傷付ける,iuueu
傷口,iuui
傷痕,iuao
傷跡,iuao
傾いたら,aauiaa
傾き,aaui
傾く,aauu
傾け,aaue
傾けた,aauea
傾けて,aauee
傾ける,aaueu
傾向,eiou
傾奇,
僅か,aua
僅かな,auaa
働いて,aaaie
働か,aaaa
働き,aaai
働き盛り,aaaiaai
働く,aaau
働け,aaae
働こう,aaaou
像,ou
僕,ou
僕の腕の中で,ooe
僧,ou
儀式,iii
億,ou
億万,ouan
億千,ouen
億千万,ouenan
儚,aaa
儚い,aaai
儚き,aaai
儚く,aaau
儚くて,aaaue
償い,uuai
償う,uuau
優し,aai
優しい,aaii
優しかった,aaiaa
優しく,aaiu
優しくて,aaiue
優先,uuen
優劣,uueu
優柔不断で,uuiuuuane
優秀な,uuiuua
優等,uuou
優美に,uuii
優良で,uuioue
優越,uueu
優雅,uua
優雅に,uuai
儲け,oue
儲けて,ouee
元,en
元々,oooo
元カレ,au
元手,ooe
元気,eni
元気じゃ,eniia
元気だ,enia
元気だった,eniaa
元気づけて,eniuee
元気で,enie
元気です,enieu
元気な,enia
元気に,enii
元気や,enia
元祖,ano
元通り,ooooi
元通りに,ooooii
兄,ai
兄さん,iian
兄ちゃん,iiian
兄弟,iouai
兄貴,aii
充て,ae
充分な,iuuuna
充実,iuuiu
充満,iuuan
充血,iuueu
充電,iuuen
兆し,iai
先,ai
先々,aiai
先ず,au
先ずは,aua
先たん,enan
先っぽ,o
先人,enin
先制,enei
先導,enou
先手,ene
先決,eneu
先生,enei
先祖,eno
先立つ,aiau
先立てば,aiaea
先端,enan
先行,enou
先行き,aiui
先見,enen
先見の明,enenoei
先走って,aiaie
先輩,enai
先進,enin
先陣,enin
先頭,enou
光,iai
光った,iaa
光って,iae
光の射す方へ,oue
光ら,iaa
光り,iai
光り輝いて,iaiaaaie
光り輝き,iaiaaai
光り輝く,iaiaaau
光る,iau
光れ,iae
光れば,iaea
光合成,ououei
光年,ouen
光明,ouiou
光景,ouei
光照,ouiou
光熱,oueu
免疫,enei
免許,enio
兎,uai
兎にも角にも,oioauio
兎に角,oiau
児,i
児童,iou
兜,auo
入,
入った,aia
入ったら,aiaa
入っちゃ,aiia
入って,aie
入ら,aia
入り,ii
入り乱れ,iiiae
入り乱れて,iiiaee
入り交じって,iiaie
入り交じる,iiaiu
入り口,iiui
入り浸った,iiiaa
入り浸り,iiiai
入り浸る,iiiau
入る,aiu
入れ,ie
入れた,iea
入れたら,ieaa
入れて,iee
入れる,ieu
入れ墨,ieui
入れ替わる,ieaau
入ろう,aiou
入口,iiui
入場,iuuiou
入学,iuuau
入念,iuuen
入念に,iuueni
入手,iuuiu
入浴,iuuou
入社,iuuia
入荷,iuua
入道雲,iuuouuo
入院,iuuin
入魂,
全,en
全うして,aouie
全く,aau
全て,uee
全体,enai
全力,eniou
全勝,eniou
全員,enin
全国,enou
全域,enii
全快,enai
全文,enun
全然,enen
全般,enan
全裸,ena
全身,enin
全速力,enouiou
全部,enu
全開,enai
全額,enau
八,ai
八つ当たり,auaai
八万,aian
八二,aii
八千,aien
八千代,aio
八手,aue
八方塞がり,aouuaai
八方美人,aouiin
八月の恋,aiauooi
八王子,aioui
八百万,aiiauan
八百八,aiiauai
八百長,aoiou
八重歯,aea
八重瀬,aee
公,ooae
公共,ouiou
公園,ouen
公式,ouii
公演,ouen
公衆,ouiuu
公開,ouai
六,ou
六本木,ooni
六腑,
共,oo
共々,oooo
共に,ooi
共働き,ooaaai
共同,iouou
共感,iouan
共有,iouuu
共犯,iouan
共通,iouuu
共通の,iouuuo
共闘,iouou
共鳴,iouei
兵,ei
兵器,eii
兵士,eii
兵隊,eiai
具,u
具合,uai
具志堅,
具現,uen
典型,enei
兼,en
兼ね備え,aeoae
兼備,eni
内,ai
内側,uiaa
内定,aiei
内容,aiou
内気な,uiia
内気に,uiii
内緒,aiio
内股,uiaa
内蔵,aiou
内訳,uiae
内部,aiu
内野,aia
内面,aien
円,en
円陣,enin
冊,au
冊子,ai
再,ai
再び,uaai
再会,aiai
再度,aio
再戦,aien
再来年,aaien
再燃,aien
再現,aien
再生,aiei
再起,aii
再開,aiai
冒さ,oaa
冒涜,ouou
冒険,ouen
冗談,iouan
写,
写し,uui
写す,uuu
写った,uua
写って,uue
写ら,uua
写り,uui
写る,uuu
写メ,e
写真,iain
冤罪,enai
冬,ou
冬季,oui
冬枯れ,uuae
冬物,uuoo
冴え,ae
冴えた,aea
冷,
冷え,ie
冷えた,iea
冷えて,iee
冷える,ieu
冷して,iaie
冷たい,ueai
冷たかった,ueaaa
冷たく,ueau
冷たくて,ueaue
冷てぇ,ueee
冷てえ,ueee
冷まさ,aaa
冷ます,aau
冷め,ae
冷めた,aea
冷めて,aee
冷める,aeu
冷やあせ,iaae
冷やかし,iaai
冷やかして,iaaie
冷やし,iai
冷やした,iaia
冷やして,iaie
冷やす,iau
冷ややかな,iaaaa
冷や汗,iaae
冷凍,eiou
冷却,eiiau
冷房,eiou
冷蔵,eiou
冷静,eiei
冷静じゃ,eieiia
冷静で,eieie
冷静な,eieia
冷静に,eieii
凄,
凄い,uoi
凄ぇ,uee
凄え,uee
凄く,uou
凄まじい,aii
凌,
凌いで,ioie
凌ぎ,ioi
凌ぐ,iou
凍,
凍え,ooe
凍えた,ooea
凍えて,ooee
凍える,ooeu
凍った,ooa
凍って,ooe
凍ら,ooa
凍り,ooi
凍る,oou
凛,
凛と,ino
凝らし,oai
凝らした,oaia
凝らして,oaie
凝らす,oau
凝らせ,oae
凝らせば,oaea
凝り固まって,oiaaae
凝縮,iouiuu
凝視,ioui
几帳面,iiouen
凡,
凡人,onin
処,
処刑,ioei
処方箋,ioouen
処理,ioi
処置,ioi
凱旋,aien
凶,iou
凶器,ioui
凸凹,eooo
凸凹で,eoooe
凹む,uou
凹んだ,uona
凹んで,uone
出,e
出あい,eai
出かけ,eae
出かけた,eaea
出かけて,eaee
出かけよう,eaeou
出かける,eaeu
出くわした,euaia
出くわす,euau
出さ,aa
出し,ai
出した,aia
出したら,aiaa
出したり,aiai
出しちゃ,aiia
出して,aie
出しゃ,aia
出し入れ,aiie
出し抜か,aiua
出す,au
出せ,ae
出せた,aea
出せば,aea
出せよ,aeo
出せよう,aeou
出せる,aeu
出そう,aou
出た,ea
出たとこ勝負,eaooiouu
出たら,eaa
出たり,eai
出ちゃ,eia
出っ張り,eai
出て,ee
出はらって,eaae
出よ,eo
出よう,eou
出りゃ,eia
出る,eu
出れば,eea
出世,iue
出会い,eai
出会う,eau
出会え,eae
出会えた,eaea
出会えたろう,eaeaou
出会えて,eaee
出会える,eaeu
出会った,eaa
出会ったら,eaaa
出会ったり,eaai
出会ったろう,eaaou
出会って,eae
出会わ,eaa
出先,eai
出動,iuuou
出勤,iuin
出口,eui
出合った,eaa
出向いて,euie
出場,iuuiou
出店,iuen
出張,iuiou
出所,iuio
出掛け,eae
出掛けた,eaea
出掛けたら,eaeaa
出掛けて,eaee
出掛けよう,eaeou
出掛ける,eaeu
出来,ei
出来ごと,eioo
出来た,eia
出来たら,eiaa
出来たり,eiai
出来ちゃ,eiia
出来て,eie
出来りゃ,eiia
出来る,eiu
出来れば,eiea
出来事,eioo
出現,iuuen
出番,ean
出発,iuau
出直し,eaoi
出直して,eaoie
出直す,eaou
出航,iuou
出逢い,eai
出逢う,eau
出逢えた,eaea
出逢えて,eaee
出逢える,eaeu
出逢おう,eaou
出逢った,eaa
出逢って,eae
出陣,iuuin
刀,aaa
刃,a
刃向かう,auau
刃物,aoo
分,un
分かち,aai
分かっ,aa
分かった,aaa
分かったら,aaaa
分かっちゃ,aaia
分かって,aae
分かつ,aau
分から,aaa
分からず屋,aaaua
分かり,aai
分かる,aau
分かれ,aae
分かれた,aaea
分かれて,aaee
分かれば,aaea
分かれる,aaeu
分かろう,aaou
分かんない,anai
分かんなく,anau
分かんねぇ,anee
分け,ae
分けて,aee
分け目,aee
分け隔て,aeeae
分って,e
分ら,a
分厚い,uaui
分子,uni
分岐,uni
分捕れ,unoe
分散,unan
分析,unei
分裂,uneu
分身,unin
分間,unan
切,eu
切った,ia
切って,ie
切っ掛け,e
切な,eua
切ない,euai
切なき,euai
切なく,euau
切なくて,euaue
切ら,ia
切らし,iai
切らした,iaia
切らしたら,iaiaa
切らして,iaie
切り,ii
切りだした,iiaia
切り上げて,iiaee
切り傷,iiiu
切り出し,iiai
切り出した,iiaia
切り出す,iiau
切り出そう,iiaou
切り抜け,iiue
切り替えれば,iiaeea
切り替わった,iiaaa
切り替わり,iiaai
切り札,iiua
切り盛り,iioi
切り立つ,iiau
切り落とした,iiooia
切り落とす,iioou
切り裂いた,iiaia
切り裂いて,iiaie
切り裂か,iiaa
切り裂き,iiai
切り裂く,iiau
切り裂け,iiae
切り開いた,iiiaia
切り開いて,iiiaie
切り開き,iiiai
切り開く,iiiau
切り開け,iiiae
切り離し,iiaai
切り離して,iiaaie
切る,iu
切れ,ie
切れた,iea
切れちゃ,ieia
切れて,iee
切れはし,ieai
切れば,iea
切れよう,ieou
切れる,ieu
切れ味,ieai
切手,ie
切望,euou
切磋琢磨,eaaua
切符,iu
切羽詰まって,eauae
刈り,ai
刑,ei
刑事,eii
列,eu
列島,eou
列車,eia
初,au
初々しく,uiuiiu
初め,aie
初めて,aiee
初夏,ioa
初対面,ioaien
初心,ioin
初志,ioi
初恋,auoi
初期,ioi
初詣,auoue
初詣で,auoue
初雪,auui
判った,a
判定,anei
判断,anan
別,eu
別々だ,eueua
別々に,eueui
別々の,eueuo
別だ,eua
別に,eui
別の,euo
別れ,aae
別れた,aaea
別れたり,aaeai
別れて,aaee
別れる,aaeu
別れろ,aaeo
別れ目,aaee
別れ話,aaeaai
別れ際,aaeia
別人,euin
別格,eau
利,i
利いた,iia
利か,ia
利く,iu
利口,iou
利口じゃ,iouia
利口だ,ioua
利口に,ioui
利害,iai
利点,ien
到底,ouei
到来,ouai
到着,ouiau
到達,ouau
制,ei
制す,eiu
制する,eiuu
制作,eiau
制御,eiio
制服,eiuu
制裁,eiai
制覇,eia
制限,eien
刷り,ui
券,en
刹那,eua
刺,oe
刺さ,aa
刺さった,aaa
刺さって,aae
刺さり,aai
刺さる,aau
刺した,aia
刺す,au
刺激,iei
刺繍,iiuu
刺青,ieui
刻,
刻々,ouou
刻ま,iaa
刻み,iai
刻む,iau
刻め,iae
刻めば,iaea
刻もう,iaou
刻ん,ian
刻んじゃ,iania
刻んだ,iana
刻んだら,ianaa
刻んで,iane
刻一刻,ouiou
則,ou
削った,eua
削って,eue
削り,eui
削る,euu
削れ,eue
削れて,euee
削除,auio
剌,
前,ae
前人,enin
前人未到,eniniou
前代未聞,enaiion
前例,enei
前向き,aeui
前向きじゃ,aeuiia
前向きな,aeuia
前向きに,aeuii
前夜,ena
前後,eno
前後不覚,enouau
前提,enei
前方,enou
前日,eniu
前歯,aea
前略,eniau
前線,enen
前置き,aeoi
前触れ,aeue
前言,enen
前途,eno
前進,enin
前頭葉,enouou
剛,aai
剣,en
剤,ai
剥いで,aie
剥がして,aaie
剥がす,aau
剥がれ,aae
剥がれて,aaee
剥がれる,aaeu
剥き,ui
剥き出し,uiai
剥き出しで,uiaie
剥き出しに,uiaii
剥き出しの,uiaio
剥く,uu
剥け,ue
剥げ,ae
剥げて,aee
割,ai
割いた,aia
割き,ai
割と,aio
割に,aii
割り,ai
割り出さ,aiaa
割り切った,aiia
割り切ったら,aiiaa
割り切れ,aiie
割り切ろう,aiiou
割り勘,aian
割れた,aea
割れたら,aeaa
割れて,aee
割れる,aeu
割れ目,aee
割ろう,aou
創,aie
創った,uua
創って,uue
創ら,uua
創り,uui
創る,uuu
創れ,uue
創れば,uuea
創ろう,uuou
創作,ouau
創意,oui
創業,ouiou
創造,ouou
劇団,eian
劇的,eiei
劇的な,eieia
劇的に,eieii
力,iaa
力いっぱい,iaaiai
力こぶ,iaaou
力ずく,iaauu
力ない,iaaai
力なき,iaaai
力ま,iia
力まかせに,iaaaaei
力まかせの,iaaaaeo
力み,iii
力んじゃ,iinia
力んで,iine
力付けたら,iaaueaa
力任せじゃ,iaaaaeia
力作,iiau
力学,iiau
力尽き,iaaui
力尽きる,iaauiu
力強い,iaauoi
力強く,iaauou
力持,iaaoi
力無く,iaaau
力説,iieu
功,iao
