artist	title	text
コブクロ	ここにしか咲かない花	何も無い場所だけれど ここにしか咲かない花がある<BR>心にくくりつけた荷物を 静かに降ろせる場所<BR>空の色映し出した 瑠璃色の海 遥かから聞こえる<BR>あなたの笑い声は よく聴けば 波の音でした<BR><BR>寂しさ隠せずにいるなら 一人になればいい<BR>囁くほどの声で呼んでいるのは いつも同じ名前<BR><BR>あの優しかった場所は 今でも 変わらずに 僕を待ってくれていますか?<BR>最後まで笑顔で(笑顔で) 何度も振り返り(手を振り)<BR>遠ざかる姿に 唇 噛み締めた<BR>今はこみ上げる 寂寞(せきばく)の思いに<BR>潤んだ世界を拭ってくれる 指先を待っている<BR><BR>影が教えてくれるのは そこにある悲しみだけじゃない<BR>うつむく顔を上げて 振り返れば そこにある光に気付くだろう<BR><BR>同じ数の出会いと別れ でも割り切れなくて<BR>余るほどの想い出を いつまでも 胸に咲かせながら<BR><BR>雨上がりの道は 泥濘(ぬか)るむけれど<BR>今ここに 生きている証を刻むよ<BR>どうかこの涙を(この涙を) しおれかけの花に(心に)<BR>喜びの彼方で もう一度 咲けるように<BR>願いは海風に吹かれて 大空へ<BR>やがて小さな虹をわたるよ いつの日か その足で<BR><BR>(ここにしか咲かない花 ここにしか吹かない風)<BR>(ここでしか聴けない歌 ここでしか見えないもの…)<BR>(ここにしか咲かない花 ここにしか吹かない風)<BR><BR>あの優しかった場所は 今でも 変らずに 僕を待ってくれていますか?<BR>ふいにこみ上げる(こみ上げる) 寂寞の想いに(想いに)<BR>潤んだ世界を拭ってくれる<BR>雨上がりの道は 泥濘るむけれど<BR>今ここに 生きている証を刻むよ<BR>いつかこの涙も(この涙も) 寂寞の想いも(想いも)<BR>忘れ去られそうな 時代の傷跡も<BR>燦然(さんぜん)と輝く あけもどろの中に<BR>風が運んで星にかわる そんな日を待っている<BR><BR>
コブクロ	小渕君の犬のうた	君が僕に 名前を付けてくれたのは 雨降りの朝<BR>手づくりの家 ぬりたてのぺンキに クラクラ目が回りそう<BR>ミルクをくれる 慣れない手つき 首輪の色も チョット派手だけど<BR>君と一緒が 一番うれしい のどが渇いて しっぽも揺れるよ<BR>ある日突然 お前はうちにやって来た<BR>名前も無くて 気付けば僕を はるかに超えた体つきと その態度…!<BR>でもね 口笛吹けば 帰ってくるんだ<BR>何処にいたって 僕のそばまで さぁ 走り出せ<BR>首輪もはずして 暗くなったら 口笛吹くからね<BR><BR>ゆうべの遠吠え いつもの事だと思ってた<BR>お前は最期を 僕に知らせようとしたのに<BR>呼んでも 呼んでも 動かない冷えた体が 朝に包まれてく<BR>あの子の靴を くわえて来るたび いつも家まで 返しに行ってた<BR>叱られるのは いつも僕だけど 楽しかったね<BR>口笛吹けば 帰ってくるんだ<BR>何処にいたって 僕のそばまで さぁ 走り出せ<BR>空に向かって 暗くなったら そこでお休み…<BR>
コブクロ	コンパス	夢見た大人に 近づくのをやめたとき 何かが終わって 涙がこぼれた<BR><BR>誰でもなれるような 大人になって 近頃スーツ姿も 様になり<BR>世間体はそこそこ 築けたもんだ でも心の奥のほうで まだ…<BR><BR>捨てることと守ることと どっちが先か悩んでた<BR>タテマエというゴミ箱に つぶされるより 転ぶ覚悟で行こう!<BR>その流れた血は君の友なら 拭いてくれるさ<BR><BR>夢見た大人に 近づくと決めたとき 何かが始まって光が差し込んだ<BR><BR>海の真ん中でまわりを 見渡しても何もなくて<BR>自ら描いた地図さえ 疑うよりも 真っ直ぐ前を見よう!<BR>目印がなくても 友という 太陽が東をさしてる<BR><BR>夢見た大人に 近づき始めたとき 何も知らない 誰かさんに笑われた<BR>ひとにはワカラナイ でも もう迷わない 心の船は もう進み出してるから<BR><BR>大空はばたく 鳥を見ていた 少年がいつの日か空を 飛んだじゃないか<BR><BR>夢見る子供たち 見守る大人たち 輝く瞳に 今の君は映るかい?<BR>あなたに憧れて 小さな瞳が 輝くように キラキラ輝くように<BR>夢見る子供たち 見守る大人たち 輝く瞳に 夢見る君の姿を<BR>本当の君の姿を 君の夢見た大人を
コブクロ	コイン	自販機でコーヒーを買ったお釣りは 君と僕をつなぐ 魔法のコイン<BR>狭い電話ボックスの中 ヒュルリラ 冬の隙間風が啼いてる<BR>一番高価な500円玉も この時ばかりは役立たず<BR>10円玉の方がずっと偉いんだ 10秒間ずつ君に会える<BR><BR>「プルルルル･･プルルルル･･」 Callを無意識に数えてる<BR>7回目には 決まって 留守電に変わる<BR>もう眠っていたのかな? ･･だと良いな<BR><BR>何でもないメッセージを残し 受話器を下ろして気付いた<BR>大した用事なんて無いんだ ただ 声が聴きたいんだよ<BR>明日の朝に聴くのかな? それなら「おやすみ。。」じゃなかったね<BR>また 君に笑われるや いつものように<BR><BR>まとめて買いすぎたコーヒー ガチャガチャと取り出し口につっかえている<BR>求めすぎてしまった後に気付く 君の気持ちも一緒なのかなぁ?<BR><BR>駅までの上り坂 ペダルの重さと戦ってる<BR>君を乗せた あの頃なら 涼しい顔で<BR>痩せ我慢して手元が フラフラ<BR><BR>ヘッドライトが照らす夜道に響く 間の抜けた口笛<BR>センチメンタルなメロディーほど 力んじゃうんだ 笑わないでよ<BR>背中で聴いてたその声も 今は繋がれた受話器の中<BR>また 寂しさに負けそうさ 月が滲んでる<BR><BR>こっそり予定を聞き出して 週末内緒で 君に会いに行くんだ!<BR>勘付かれないように さりげない会話で僅かな糸口を掴んで<BR>うまくやるんだ!<BR><BR>プルルルル･･ プルルルル･･ プルルルル･･ プルルルル･･<BR>プルルルル･･ プルルルル･･ プルルルル･･<BR><BR>今夜も 何でもないメッセージを残し 受話器を下ろしかけた時<BR>留守電が君に切り替わった 慌てて声も裏返るんだよ<BR>「明日の予定は、、どうなってるの!?」 これにて作戦は 丸つぶれ<BR>また 君に笑われてる 受話器の奥で<BR>もう 切符も買ってるんだ 始発で行くよ
コブクロ	恋心	届かない想いだと　わかってても<BR>この胸の中　膨れ上がるから<BR>恋心は苦しい　こんなにそばにいても<BR>君の心は　僕のものじゃない<BR><BR>君の口ずさむあの歌に　出てくる景色を　この街の<BR>どこかで　見つけ出しては<BR>連れてった君の想い出　塗り替えてみたくて<BR><BR>微かに灯る恋の火が　ためらい風に揺らされて<BR>消えないように　信じ続ける<BR>君の心焦がすまで　守り続けたい<BR><BR>車道側を歩いて　彼氏気取り<BR>君を守って　いるつもりだけど<BR>手も握れないのに　恋人同士のように<BR>映してくれる　街のショーウィンドウ<BR><BR>会いたくても　会えなくて　声が聴きたくて<BR>電話越し　嫌われたくは無いから<BR>こんなにも　好きな気持ち　伝えたりはしない<BR><BR>友達でいれたあの頃　無防備な仕草で寄り添う<BR>君の笑顔は　今も同じ<BR>君にとって僕は　今も　友達の証<BR><BR>恋に落ちれば　あべこべな　心が躍り出す<BR>自分らしくはない　自分に<BR>疲れたり　いらだったりしても　恋していたい<BR><BR>微かに灯る恋の火が　ためらい風に揺らされて<BR>消えないように　信じ続ける<BR>君の心焦がすまで　守り続けたい<BR>あの歌のような　HAPPY ENDの恋だと<BR>願い続けてる<BR><BR><BR>
コブクロ	こんな風にして終わるもの	お願いあの場所だけには<BR>新しい彼女を連れて行かないで<BR>あの場所だけが証明してくれる<BR>あなたが私を愛していたと<BR><BR>別れるなんていう発想はなく<BR>私のものは君のものだと<BR>恋をしたら熱くてすべてがピンクに見えて<BR>&quot;私はあなた&quot;で &quot;あなたは私&quot;と思ってた<BR><BR>もう一度やり直そうと言いだすには<BR>あまりにも強さと広さと勇気が足りない<BR>恋はこんな風にして終わるもの<BR><BR>お願いあの場所だけには<BR>新しい彼女を連れて行かないで<BR>あの場所だけが証明してくれる<BR>あなたが私を愛していたと<BR><BR>絶対に終わらないと信じてたこの恋も<BR>こんな風にして終わるのですね<BR>今から寒い冬が来るというのに<BR><BR>考えてみればそうです お別れの日<BR>君は君の 私は私の荷物を持って<BR>別々の道で別々のお家へ帰るのでしょう<BR><BR>お揃いのコーヒーカップはどうしましょうか<BR>二つで一つよ お揃いのコーヒーカップまで<BR>引き裂くのは止めておきましょう<BR><BR>お願いあの場所だけには<BR>新しい彼女を連れて行かないで<BR>あの場所だけが証明してくれる<BR>あなたが私を愛していたと<BR><BR>お願いあの場所にも<BR>新しい彼女を連れて行かないで<BR>ごめんね、さっきから欲張りだったわ<BR>ようするに新しい彼女を作らないで<BR>
コブクロ	ココロの羽	空 見るたびに想う君の事 遠い遠いどこかで<BR>今はもう違う形の雲が 君の街の空 泳ぐ<BR>風浴びながら想う君の事 遠い遠いどこかで<BR>今はもう違う色した風が 君の髪の中 泳ぐ<BR><BR>羽の無い鳥のように 君の事 想うだけ<BR>この心が飛ばせない<BR><BR>どんなに 時間がたっても 離れ離れはやっぱり寂しくて<BR>それは 君が一番好きだから 誰より 君が好きだから<BR><BR>羽の無い鳥でさえも 空に向け はばたいて<BR>また 飛べる日を夢見て<BR><BR>どんなに 時間がたっても 離れ離れはやっぱり寂しくて<BR>それは 君が一番好きだから 誰より君が‥<BR>どんなに 遠く離れても 変わらないもの どうか君の中に<BR>それが いつの日かココロの羽に変わって 飛び交えるように<BR><BR>こんなに 会いたい 今すぐ会いにゆこう<BR>それは 君が一番好きだから 誰より君が<BR><BR>こんなに 会いたい 今すぐ会いにゆこう<BR>それは 君が一番好きだから 誰より君が好きだから<BR>
コブクロ	桜	名もない花には名前を付けましょう この世に一つしかない<BR>冬の寒さに打ちひしがれないように 誰かの声でまた起き上がれるように<BR><BR>土の中で眠る命のかたまり アスファルト押しのけて<BR>会うたびにいつも 会えないときの寂しさ 分けあう二人 太陽と月のようで<BR><BR>実のならない花も 蕾のまま散る花も<BR>あなたと誰かのこれからを 春の風を浴びて見てる<BR><BR>桜の花びら散るたびに 届かぬ思いがまた一つ<BR>涙と笑顔に消されてく そしてまた大人になった<BR>追いかけるだけの悲しみは 強く清らかな悲しみは<BR>いつまでも変わることの無い 無くさないで 君の中に 咲く Love…<BR><BR>街の中見かけた君は寂しげに 人ごみに紛れてた<BR>あの頃の 澄んだ瞳の奥の輝き<BR>時の速さに汚されてしまわぬように<BR><BR>何も話さないで 言葉にならないはずさ<BR>流した涙は雨となり 僕の心の傷いやす<BR><BR>人はみな 心の岸辺に 手放したくない花がある<BR>それはたくましい花じゃなく 儚く揺れる 一輪花<BR>花びらの数と同じだけ 生きていく強さを感じる<BR>嵐 吹く 風に打たれても やまない雨は無いはずと<BR><BR>桜の花びら散るたびに 届かぬ思いがまた一つ<BR>涙と笑顔に消されてく そしてまた大人になった<BR>追いかけるだけの悲しみは 強く清らかな悲しみは<BR>いつまでも変わることの無い 君の中に 僕の中に 咲く Love…<BR><BR>名もない花には名前を付けましょう この世に一つしかない<BR>冬の寒さに打ちひしがれないように<BR>誰かの声でまた起き上がれるように<BR>
コブクロ	サヨナラ HERO	愛と夢で髪を染めた　僕らのヒーローはいつも<BR>腐りかけた心だけが　しびれる毒を吐きながら<BR>流行に合わせピカピカの　マネキンどもを横目に<BR>ガリガリ　尖った　メロディーの<BR>コートで包んでくれた<BR>痛くて　でも　誰よりもやさしくて<BR><BR>愛も夢も変わり果てた　こんな時代にもどうして<BR>変わらず響くメッセージ　あなたは知っていたのだろう?<BR>友達も聴いちゃくれない　僕だけが思ってる事<BR>いつも　しゃがれた　その声で<BR>叫んでいてくれたから<BR>寂しくても　負けない気がしてたんだ<BR><BR>雨はまだ　上がらない　今も　どこかでは　ずぶぬれの　人が<BR>悲しみを　乾かせる　場所も　みつけられぬまま<BR><BR>だから今　あの歌を　歌う　高らかに　声を上げ　歌う<BR>あの雲を　切れ間から　笑う　お月様に向け<BR><BR>ご覧　ほら　少しずつ　空が　開けてく　僕たちの　声が<BR>あの雲を　動かした　わけじゃ　なくてもいいから<BR><BR>信じたい　ちっぽけな　奇跡　僕等には　あの歌が　RC<BR>こんな日は　あの人が　愛を　星に　変えるのさ<BR>今はのんびり　鼻歌でロックンロール<BR>サヨナラヒーロー<BR><BR><BR>
コブクロ	サイ(レ)ン	宇宙の片隅で　今つぶやいた　君の言葉はもう　君のものじゃない<BR>繋がりの糸を手繰って　貴方の顔も見えずに　交信する僕等まるで　UFO<BR><BR>未来を予言した　言葉はどれも　何かが滅びたり　何かが終わったり<BR>手を取り合い　この世界が　一つにつながると叫んだ<BR>あの歌の理想はここですか？<BR>違う気がするんです<BR><BR>君に会いに行こう　その目を見ながらじゃなきゃ話せない<BR>贈り合おう　「時間」という究極のGIFTを<BR>寂しがりやのまわりほど　ぶら下がってる　UFO<BR>眩しくて　君が何処かも見えない<BR><BR>初めて会う時にもう　お互いの事　手に取るように分かる人達ばかり<BR>取扱説明書　配られてから始める<BR>スリルもミスもないコミュニケーション　違う気がするんです<BR><BR>むき出しの感情　映し出す場所は　きっとその中じゃない<BR>指先じゃ　その心に届かない<BR>迷子になってるあの子を　この薄っぺらな画面から<BR>助け出すサイレンは誰が鳴らすの？<BR><BR>だけどなんだか温かくて　思い通りの自分でいられるんだ<BR>どちらが本当の姿か？　君も見失う程<BR>でも　一日もたないバッテリーの中に<BR>数えきれない程の　絆をいくつ詰め込んでも<BR>0%の闇は　一人きりの君を逃がさない　違う気がするんです<BR><BR>君に会いに行こう　その目を見ながらじゃなきゃ話せない<BR>贈り合おう　「時間」という究極のGIFTを<BR>迷子になってたあの子も　この変幻自在なデバイスより<BR>眩しくて　不器用な場所見つけた<BR><BR>むき出しの感情　ぶつける場所はいつでも　僕で良い<BR>寂しさだって怒りだって　君の表情つかさどってるんだ<BR>だから　いつか心から笑える日の為にクシャクシャの泣き顔　見せて<BR>さぁ行こう　あの日の君を連れ戻そう　未来へ<BR>走り出すサインは僕が送るよ<BR>
コブクロ	潮騒ドライブ	ひと月ぶりに快晴の日曜日<BR>だから渋滞も仕方ない<BR>海は もう目の前に見えだしているのに<BR>君の顔が険しい!<BR>どうして女の子と言う生き物は<BR>逃げもしない物に慌てるの?<BR>太陽だって まだこれから<BR>てっぺんを目指す時間なのに<BR><BR>近頃 忙しすぎて 会えずにいたね<BR>仕事の話題はNGさ 夏がすぐそこに!!<BR><BR>久しぶりに手をつなぎ 風にでも吹かれようか?<BR>笑わないで こんな夏も時々は良いじゃない?<BR>にぎわう夏の景色に 手を広げて 君は渚を駆ける<BR>白い波を素肌に焼きつけて<BR><BR>初々しく戯れる恋人達<BR>やけに大胆な水着に<BR>僕の視線がいけば すかさず君の手が<BR>右の頬に飛んでくる<BR>あの夏 君とここで出逢えた奇跡<BR>何もかもの始まりなんだね<BR>一目惚れなんて<BR>僕の人生最初で最後のハプニングさ<BR><BR>寄り添う二人の前を バツ悪そうに<BR>横切る少年も いつか 恋をするのかな?<BR><BR>揺れるブイを捕まえて 海と空の真ん中で<BR>ためらう程強く長く君を抱きしめてた<BR>灼熱の青い海に 氷点下の雨が降り注ぐような<BR>キスをしようこの夏一番の<BR><BR>「次の夏も来ようね!」と<BR>格好つけてみる僕に<BR>目を細める君の しらけ顔は・・・<BR>うれしい証!<BR><BR>久しぶりに手をつなぎ 風に吹かれまたひとつ<BR>大切な季節の中に 想い出刻み込む<BR>三度目の夏が終わる パラソルも閉じられてく<BR>道も混みだす時間だね そろそろ帰ろうか?<BR>はしゃぎ疲れた体を 狭いシートに沈め 眠る君に<BR>見とれる間に シグナルが変わって<BR>あおるクラクションにも<BR>君は気付かない<BR>
コブクロ	真実の口	みにくい嘘がまかり通る度に 真実の口が<BR>ふさがれるのを 見て見ぬふりしてた覚えは無いかい?<BR>君も<BR><BR>押し付けられた常識よりも 今は自分を信じたい<BR>特別な物は何もイラナイ<BR>迷う事も疑う事も 意味なんて無いよ 今を生きる術<BR><BR>確かな物だけ欲しがる こんな現実に<BR>カスタマイズされてしまった魂 元に戻して…<BR><BR>TVじゃキャスターが吠えている<BR>「コミュニケーションの希薄な現代社会<BR>言葉の持つ意味を考えましょう。」<BR>ほら今も 手の中で震える 液晶にだって君からのLove Call<BR><BR>型の無い想いをつなぐ 電波のように<BR>とぎれとぎれでもいいから そばで声を聞かせて<BR><BR>もう少し 曖昧な物差しで描いた未来を 想像してみるよ<BR>ガチガチに固まった脳みそがゆるんで ほら<BR>わりと楽しげな自分がいる!!<BR>泣いたり怒ったり 間違ったり逃げ出したり<BR>踏み台にしたりされたり<BR>上見ればきりないよ だけど今地に足つけて<BR>歩いてる事 誇りに思ってる<BR><BR>確かな物だけ欲しがる こんな現実に<BR>カスタマイズされてしまった魂 元に戻して…<BR><BR>型の無い想いをつなぐ 電波のように<BR>とぎれとぎれでもいいから そばで声を聞かせて<BR>もっと もっと もっと<BR><BR>一つの真実つらぬき通す為に いくつかの嘘を<BR>噛み殺しながら 昨日よりも前に<BR>その足で ほら 前に<BR>ほんの少しでも前に<BR>
コブクロ	しあわせのランプ	しあわせになるために<BR>生まれてきたんだから<BR>好きな人と一緒にいなさい<BR>大切なことなんか<BR>わかってくるんだから<BR>好きなことをやっていきなさい<BR><BR>それでもどうしても<BR>やりきれなくなった時は<BR><BR>この空を見上げて<BR>やさしかった頃のこと 思って<BR>なつかしくなったら<BR>しあわせだって言って笑っていなさい<BR><BR>もしも君のランプがなけりゃ<BR>闇に迷う人がいるよ<BR>友達がいるように<BR>家族や仲間がいるように<BR>僕には君がいなけりゃ だめさ<BR><BR>この星を見つめて<BR>めぐりあった頃のこと 思って<BR>あいたくて たまんなかったら<BR>淋しいよって言って 戻ってきなさい<BR><BR>しあわせになるために<BR>生まれてきたんだから<BR>好きな人と一緒にいなさい<BR>
コブクロ	シルエット	今日から未来へ延びる 二つのシルエット<BR>時の彼方で 重なり合い 手を繋いでる<BR><BR>喧嘩の種は、誰もが呆れるほど些細で<BR>長引く無言の戦いが･･時々、虚しくなる。。<BR>謝るのは、いつでも私の方だと思っていたら<BR>あなたは、あなたで、いつも自分だと言い張る。<BR><BR>もう、隠し事や、言えずにいる事は無いですか?<BR>今更、、何をきかされても、、大丈夫･･!<BR>中途半端な決意じゃ、このドレスは着れないの。<BR><BR>今日から未来へ延びる 二つのシルエット<BR>時の彼方で 重なり合い 手を繋いでる<BR>瞳 凝らせば 幾つかの 小さな影が増えてる<BR>貴方と私の肩に 抱きついてる 嬉しそうに<BR><BR>何処にだってあるような、小さな家に住んで<BR>何処にだってあるような、家具を並べて暮らす。<BR>贅沢はとっておこう。歳を取ったら、きっと今よりも<BR>違った贅沢が、二人を待っているから。<BR><BR>偉くなんてならなくても良いの。<BR>「私」という、小さな世界じゃ、今日も<BR>「貴方が一番、偉いのよ。!」と、<BR>いつだって、おだててあげるから。<BR><BR>だから 人に優しくいてほしい<BR>そんな貴方が いつか咲かせる夢を 育てていたいの<BR>ねぇ 時々でいい まだ知らない街に連れて行ってね<BR>どんな高価なカバンより その想い出が 何よりのご褒美<BR><BR>いつか 互いを見つめ合えないような日が来たら<BR>瞳を閉じて 背中合わせになってごらん<BR>互いの呼吸が聴こえない事の寂しさ わかるまで<BR><BR>手と手を重ねて 開いた扉の重さを<BR>忘れはしない 沢山の祝福を浴び<BR><BR>瞳 凝らせば 大切な仲間が みんな泣いてる<BR>貴方と私の肩に 抱きついてる 嬉しそうに<BR>愛し合う事の意味 それはきっと 信じ合う事<BR>そしていつも 許し合う事<BR>
コブクロ	信呼吸	春水色の小雨に　揺れるワイパーのリズムが<BR>おかしくて笑い出す君に　つられて僕も咳込む<BR>会話が途切れる度に　間が持たず焦った頃が<BR>懐かしく思える程　今はそれも心地良く<BR><BR>そんな不思議な呼吸が　いつまでも　続くように<BR>君のため息も　どんな生意気も許す　僕でいる<BR><BR>願いが叶う時を　この街が待ってる<BR>幾つもの奇跡を　当たり前に起こした　あの風が<BR>鮮やかなときめきを　選ぶ度<BR>二人揃って心の窓を開ける<BR><BR>片手で持つハンドルが　決めてく今日の行き先<BR>予定を立てない贅沢が　やっと分かってきた近頃<BR><BR>アームレストで休める　僕の手に　重ねられた<BR>華奢な掌が　決めてゆく　この未来の行き先を<BR><BR>限りある永遠を　一瞬で刻めば<BR>果てしない数の　物語が生まれる　君となら<BR>ガイドブックは要らない　気まぐれに<BR>降りた場所に二つの笑顔が咲く<BR><BR>知らない事の一つや二つは　あっても良いんじゃない？<BR>君は君だから<BR><BR>願いが叶う時を　この街が待ってる<BR>幾つもの奇跡を　当たり前に起こした　あの風が<BR>鮮やかなときめきを　運ぶ度<BR>二人揃って心の窓を開ける<BR>信じ合う呼吸が　愛を淀みなく<BR>注いでくれるはず　大げさかな？<BR>
コブクロ	背番号1	集合写真は丸坊主だらけ そう、これが僕等の始まりだった<BR>決め球はスライダー 力まかせにゃ投げないぜ<BR>打たして取るピッチッグ<BR><BR>うだるような毎日と 古き良き縦社会に<BR>仲間たち少しずつ減っていくけど<BR><BR>※背番号染めてゆく 真っ赤な夕日が<BR>校庭に長い影を落とす<BR>少年は一歩ずづ 大人になってゆく<BR>擦り傷と汗を友として※<BR><BR>憧れの場所 ついにきたぜ! 甲子園<BR>地元じゃ もうヒーロー<BR>考えてるぜ 勝利投手のインタビュー<BR>さわやかなイメージ<BR><BR>9回裏ツーアウトフルべース 来るなら来てみろ! スラッガー<BR>神よ宿れ球に 糸を引いてく<BR><BR>歓声に消え行く 儚い夢に<BR>サイレン轟き 夏が終わる<BR>強者たちと同じ マウンドに刻んだ<BR>足跡は 永久に消えはしない<BR><BR>(※くり返し)<BR><BR>そして今僕は 小さなヒーローと汗を流す<BR>人生を変える 一球があるはずさ<BR>誰にも そう君にもあるはずさ<BR>
コブクロ	そばにいれるなら	出会うのが遅すぎたんだね 違う場所で違う恋を<BR>そして今 君に恋をした でも今は彼のものだけれど<BR><BR>目を閉じて 耳をふさいでも 浮かぶよ彼と居る君が<BR>今僕の 目の前で笑う その笑顔 本当は誰のもの?<BR><BR>好きな人に好きと 気持ちのまま 大きな声で<BR>伝えるのが こわいなんて おくびょうだね<BR>だけど僕にしか出来ぬこともある<BR><BR>※あなたの心の真横に居るのは<BR>いつでも僕であってほしい<BR>他の誰かじゃ埋められない場所<BR>僕は ちゃんと持ってるから※<BR><BR>寒空に浮かぶ雲一つゆるやかに流れ流れて<BR>でもいつか 時と風のイタズラでちぎれ<BR>離れ消えていくのか?<BR><BR>先なんて見えない だから今日は ただよりそって<BR>僕の腕の中で ほら おやすみ さあ<BR>同じ夢 見れるよに 願うのさ…<BR><BR>淋しい夜には いつでもあなたを<BR>守ってあげたいのだけど<BR>会いたい時ほど なぜ会えないの?<BR>僕じゃ君を守れないの?<BR><BR>僕に見せるその笑顔<BR>あぁ もう誰にも見せないでおくれ<BR>そんな風に想うほど<BR>あぁ ただあなたが 愛しくて…<BR>だから<BR>あなたの心の真横に居るのは<BR>いつでも僕であってほしい<BR>会いたいと願いながら眼を閉じれば まぶたの裏<BR>あなたの笑顔…今夜も心の中で会える<BR><BR>(※くり返し)<BR><BR>君をいつも想ってるから<BR>
コブクロ	そしてまた恋をする	いつからだろう 交わす言葉も<BR>つれない君のその瞳に 僕じゃない誰かが映って<BR>二人の間をすり抜ける 隙間風のような一瞬が<BR>時を切り裂くスローモーション<BR><BR>歪みはじめた恋の中 揺れる心取り戻せず<BR>近づくほど君を遠く感じている<BR>静かな夜 とぎれる声 受話器の中<BR>ぬくもりが頬につめたい<BR><BR>夕べの雨がまだ残ってる<BR>水たまりに映る自分を アスファルトごとけとばして<BR>急ぐ肩押し合うスクランブル<BR>変わるシグナルにも気付かず 耳に飛び込むクラクション<BR><BR>終ったはずの恋がまだ 僕の心をしめ付ける<BR>離れるほど君を近くに求めてる<BR>静かな午後 見慣れた景色のどこにも<BR>いやしない 解ってるのに<BR><BR>移ろう季節に 置き去りのままの<BR>君との想い出が廻る<BR><BR>終ったはずの恋がまだ 僕の心をしめ付ける<BR>離れるほど君を近くに求めてる<BR>歪みはじめた恋の中 揺れる心取り戻せず<BR>近づくほど君を遠く感じている<BR>静かな夜 とぎれる声 受話器の中<BR>聞こえてる 次の恋まで<BR>
コブクロ	そばにおいで	冷えたベンチの 隅と隅で<BR>スネた君は 背中向けて<BR>吐息 両手に集めながら<BR>白いマフラーに隠れて<BR>&quot;ごめんね&quot;の目で僕を<BR>見ては また隠れて<BR><BR>風が 枯れ葉 君の肩に<BR>時がイタズラにゆるんで<BR>はらう 指ぶつかれば また<BR>笑顔 マフラーに隠れて<BR>強がりは もういいよ<BR>僕のそばにおいで<BR><BR>かじかんだ君の手の平<BR>今日も やわらかくて<BR>僕の手の中で ギュッと<BR>愛を確かめてた<BR><BR>「時が止まればいいのに‥」と<BR>君が 別れ際 泣いたから<BR>僕は時計の竜頭(りゅうず)引いて<BR>時を止めて君を抱いた<BR>いつのときも いつまでも<BR>君のそばにいるよ<BR>マフラーほどいて ほら<BR>僕のそばにおいで
コブクロ	そばにいれるなら…	出会うのが遅すぎたんだね　違う場所で違う恋を<BR>そして今　君に恋をした　でも今は彼のものだけれど<BR><BR>目を閉じて　耳をふさいでも　浮かぶよ彼と居る君が<BR>今僕の　目の前で笑う　その笑顔　本当は誰のもの？<BR><BR>好きな人に好きと　気持ちのまま　大きな声で<BR>伝えるのが　こわいなんて　おくびょうだね<BR>だけど僕にしか出来ぬこともある<BR><BR>※あなたの心の真横に居るのは<BR>いつでも僕であってほしい<BR>他の誰かじゃ埋められない場所<BR>僕は　ちゃんと持ってるから※<BR><BR>寒空に浮かぶ雲一つゆるやかに流れ流れて<BR>でもいつか　時と風のイタズラでちぎれ<BR>離れ消えていくのか？<BR><BR>先なんて見えない　だから今日は　ただよりそって<BR>僕の腕の中で　ほら　おやすみ　さあ<BR>同じ夢　見れるよに　願うのさ…<BR><BR>淋しい夜には　いつでもあなたを<BR>守ってあげたいのだけど<BR>会いたい時ほど　なぜ会えないの？<BR>僕じゃ君を守れないの？<BR><BR>僕に見せるその笑顔<BR>あぁ　もう誰にも見せないでおくれ<BR>そんな風に想うほど<BR>あぁ　ただあなたが　愛しくて…<BR>だから<BR>あなたの心の真横に居るのは<BR>いつでも僕であってほしい<BR>会いたいと願いながら眼を閉じれば　まぶたの裏<BR>あなたの笑顔…今夜も心の中で会える<BR><BR>(※くり返し)<BR><BR>君をいつも想ってるから<BR>
コブクロ	卒業写真	悲しいことがあると開く皮の表紙<BR>卒業写真のあの人はやさしい目をしてる<BR><BR>町でみかけたとき 何も言えなかった<BR>卒業写真の面影がそのままだったから<BR><BR>人ごみに流されて変わってゆく私を<BR>あなたはときどき遠くでしかって<BR><BR>話しかけるようにゆれる柳の下を<BR>通った道さえ今はもう電車から見るだけ<BR><BR>あの頃の生き方をあなたは忘れないで<BR>あなたは私の青春そのもの<BR><BR>人ごみに流されて変わってゆく私を<BR>あなたはときどき遠くでしかって<BR><BR>あなたは私の青春そのもの<BR>
